date,event_code,goldstein,num_mentions,avg_tone,actor1,actor2,location,latitude,longitude,source_url
2025-11-05,120,-4.0,4,4,UNITED ARAB EMIRATES,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,120,-4.0,1,1,UNITED ARAB EMIRATES,,"El Geneina, Gharb Darfur, Sudan",37134,13.45,-1936
2025-11-05,332,5.2,2,2,UNITED ARAB EMIRATES,SUDAN,"El Geneina, Gharb Darfur, Sudan",37134,13.45,-1936
2025-11-05,71,7.4,1,1,UNITED ARAB EMIRATES,SUDAN,"El Geneina, Gharb Darfur, Sudan",37134,13.45,-1936
2025-11-05,138,-7.0,4,4,INTERNATIONAL CRIMINAL COURT,,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-05,130,-4.4,6,6,INTERNATIONAL CRIMINAL COURT,SUDAN,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-05,154,-7.2,1,1,WARSHIP,,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,171,-9.2,2,2,PARAMILITARY,HOSPITAL,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-05,110,-2.0,5,5,PARAMILITARY,KORDOFAN,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-05,90,-2.0,4,4,UNIVERSITY,SUDAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,173,-5.0,8,8,TRIBUNAL,,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,100,-5.0,2,2,,ARMED GROUP,Sudan,,16.0,SU
2025-11-05,164,-7.0,10,10,,SUDAN,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,1124,-2.0,5,5,THE UN,,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-05,164,-7.0,2,2,SUDAN,,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,164,-7.0,6,6,SUDAN,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,180,-9.0,3,3,DARFUR,PARAMILITARY,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,40,1.0,8,8,SUDANESE,SOMALIA,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-05,1821,-9.0,3,3,SUDANESE,PARAMILITARY,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-05,43,2.8,2,2,SOMALIA,SUDANESE,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-05,193,-10.0,5,5,POPULATION,,Sudan,,16.0,SU
2025-11-05,193,-10.0,16,16,SCHOOL,COLORADO,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,111,-2.0,8,8,THE AU,REGIME,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,20,3.0,4,4,THE UN,,"Abyei, Janub Kurdufan, Sudan",125,9.59525,-925
2025-11-05,10,0.0,2,2,SOUTH SUDANESE,CITIZEN,"Blue Nile, An Nil al Azraq, Sudan",37041,11.15,315383
2025-11-05,73,7.4,2,2,JUBA,SUDAN,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,73,7.4,7,7,JUBA,SUDAN,"Abyei, Janub Kurdufan, Sudan",125,9.59525,-925
2025-11-05,193,-10.0,16,16,FIGHTER,PRISONER,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-05,51,3.4,4,4,CIVILIAN,,"Sharaka, Janub Kurdufan, Sudan",37149,10.4252,-14076
2025-11-05,46,7.0,2,2,ISRAEL,SUDAN,"Sharaka, Janub Kurdufan, Sudan",37149,10.4252,-14076
2025-11-05,50,3.5,3,3,MILITARY,,"Sharaka, Janub Kurdufan, Sudan",37149,10.4252,-14076
2025-11-05,30,4.0,1,1,AFRICA,,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,30,4.0,1,1,AFRICA,,"Jabal Ali, Shamal Darfur, Sudan",37136,13.3102,11079521
2025-11-05,110,-2.0,6,6,,FIGHTER,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,100,-5.0,1,1,,THE INTERNATIONAL COMMUNITY,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-05,111,-2.0,10,10,DIPLOMAT,,Sudan,,16.0,SU
2025-11-05,10,0.0,5,5,DIPLOMAT,MEDIA,Sudan,,16.0,SU
2025-11-05,20,3.0,2,2,CHRISTIAN SOLIDARITY WORLDWIDE,CIVILIAN,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-05,22,3.2,3,3,CHRISTIAN SOLIDARITY WORLDWIDE,CIVILIAN,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,22,3.2,2,2,CHRISTIAN SOLIDARITY WORLDWIDE,CIVILIAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,22,3.2,3,3,CHRISTIAN SOLIDARITY WORLDWIDE,CIVILIAN,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-05,193,-10.0,1,1,SUDAN,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,20,3.0,1,1,SUDAN,CIVILIAN,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,20,3.0,4,4,SUDAN,PRESIDENT,Sudan,,16.0,SU
2025-11-05,256,-0.3,4,4,SUDAN,PRESIDENT,Sudan,,16.0,SU
2025-11-05,1384,-7.0,3,3,SUDAN,SUDAN,Sudan,,16.0,SU
2025-11-05,100,-5.0,1,1,SUDAN,THE INTERNATIONAL COMMUNITY,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-10-29,190,-10.0,2,2,ARMY,KORDOFAN,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-10-29,192,-9.5,2,2,ARMY,DARFUR,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,1124,-2.0,4,4,,SUDAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,111,-2.0,2,2,WORLD HEALTH ORGANIZATION,SAUDI,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,171,-9.2,4,4,PARAMILITARY,HOSPITAL,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,90,-2.0,10,10,SUDAN,,"Kadugli, Janub Kurdufan, Sudan",37149,11.0167,-8137
2025-11-05,192,-9.5,1,1,SUDAN,,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,51,3.4,10,10,FIGHTER,,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-05,193,-10.0,5,5,FIGHTER,,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,60,6.0,1,1,UNHCR,SUDAN,"To Gaza, Shamal Kurdufan, Sudan",37089,13.3667,-15476
2025-11-05,203,-10.0,10,10,SUDAN,,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,112,-2.0,7,7,THE WHITE HOUSE,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,130,-4.4,10,10,THE UN,DARFUR,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,190,-10.0,10,10,JOURNALIST,CIVILIAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,163,-8.0,2,2,GAZA,ISRAEL,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,14,0.0,6,6,SUDAN,CIVILIAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,20,3.0,4,4,SUDAN,ISRAEL,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,36,4.0,10,10,SOUTH SUDAN,SUDAN,Sudan,,16.0,SU
2025-10-29,190,-10.0,1,1,ARMY,KORDOFAN,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-10-29,192,-9.5,1,1,ARMY,DARFUR,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,190,-10.0,8,8,SUDAN,RUSSIAN,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-05,1124,-2.0,4,4,,SUDAN,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-05,130,-4.4,10,10,,KORDOFAN,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-05,25,-0.3,4,4,AMBASSADOR,THE INTERNATIONAL COMMUNITY,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,10,0.0,2,2,SUDAN,,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-05,80,5.0,10,10,SUDAN,,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,90,-2.0,1,1,SUDAN,,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-05,332,5.2,2,2,SUDAN,UNITED ARAB EMIRATES,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,112,-2.0,4,4,SUDAN,ACTOR,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,124,-4.0,10,10,SUDAN,SUDAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,90,-2.0,8,8,FIGHTER,,"Babanusa, Janub Kurdufan, Sudan",37146,11.3333,-3284
2025-11-04,43,2.8,1,1,,CIVILIAN,"El Obeid, Shamal Kurdufan, Sudan",37087,13.1833,-2236
2025-11-04,42,1.9,1,1,CIVILIAN,,"El Obeid, Shamal Kurdufan, Sudan",37087,13.1833,-2236
2025-11-04,190,-10.0,1,1,CIVILIAN,,"El Obeid, Shamal Kurdufan, Sudan",37087,13.1833,-2236
2025-11-05,114,-2.0,10,10,STUDENT,GOVERNMENT,Sudan,,16.0,SU
2025-11-05,120,-4.0,10,10,STUDENT,GOVERNMENT,Sudan,,16.0,SU
2025-11-05,173,-5.0,10,10,MEDIA,,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-05,10,0.0,2,2,SUDAN,,"Rahma, An Nil al Abya?, Sudan",37086,14.4667,-13100
2025-11-05,1821,-9.0,2,2,MILITANT,GANG,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,1832,-10.0,10,10,MILITANT,SUDANESE,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-10-29,1384,-7.0,2,2,MILITARY,CHAD,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-10-29,1384,-7.0,8,8,MILITARY,CHAD,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,190,-10.0,5,5,,THE UN,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,12,-0.4,10,10,,SUDAN,Sudan,,16.0,SU
2025-11-05,112,-2.0,6,6,,SUDANESE,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-05,42,1.9,8,8,CIVILIAN,SUDAN,"El-Obeid, Shamal Kurdufan, Sudan",37087,13.1833,-2236
2025-11-05,111,-2.0,10,10,UN SECURITY COUNCIL,REBEL,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,12,-0.4,10,10,THE UN,SUDAN,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,193,-10.0,8,8,COMMANDER,,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,75,7.0,4,4,SUDAN,GANG,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-05,43,2.8,8,8,SUDAN,CIVILIAN,"El-Obeid, Shamal Kurdufan, Sudan",37087,13.1833,-2236
2025-11-05,190,-10.0,1,1,KORDOFAN,CIVILIAN,"El-Obeid, Shamal Kurdufan, Sudan",37087,13.1833,-2236
2025-11-05,40,1.0,4,4,TURKEY,ISRAEL,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,90,-2.0,2,2,FIGHTER,,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2024-11-05,160,-4.0,3,3,DEMOCRATIC REPUBLIC OF THE CONGO,SOUTH SUDAN,Sudan,,16.0,SU
2025-11-05,160,-4.0,3,3,DEMOCRATIC REPUBLIC OF THE CONGO,SOUTH SUDAN,Sudan,,16.0,SU
2025-11-05,1311,-5.8,10,10,GOVERNMENT,,Sudan,,16.0,SU
2024-11-05,40,1.0,10,10,,BLACK AFRICAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,193,-10.0,6,6,SUDANESE,RUSSIAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,141,-6.5,2,2,REPRESENTATIVES,DARFUR,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,130,-4.4,8,8,HUMAN RIGHTS GROUP,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,193,-10.0,3,3,SUDAN,,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,145,-7.5,5,5,CIVILIAN,HOSPITAL,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,186,-10.0,2,2,SUDAN,CIVILIAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,190,-10.0,2,2,,ARMY,"Babanusa, Janub Kurdufan, Sudan",37146,11.3333,-3284
2025-11-05,1246,-4.0,2,2,IRAN,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,190,-10.0,1,1,IRAN,ISRAEL,"Port Sudan, Al Ba?r al A?mar, Sudan",37095,19.6158,-4213
2025-11-04,190,-10.0,2,2,CIVILIAN,SUDAN,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,190,-10.0,12,12,CIVILIAN,SUDAN,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-05,130,-4.4,1,1,,DARFUR,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-05,161,-4.0,3,3,AMBASSADOR,,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,20,3.0,1,1,AMBASSADOR,UNITED NATIONS,"Akasha, Ash Shamaliyah, Sudan",37093,21.0833,-1394
2025-11-05,234,3.4,2,2,THE SECURITY COUNCIL,,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,196,-9.5,1,1,DOHA,GAZA,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,40,1.0,1,1,DOHA,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,111,-2.0,9,9,SUDAN,,"Akasha, Ash Shamaliyah, Sudan",37093,21.0833,-1394
2025-11-05,120,-4.0,10,10,SUDAN,,"Akasha, Ash Shamaliyah, Sudan",37093,21.0833,-1394
2025-11-05,162,-5.6,1,1,SUDAN,,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-05,1821,-9.0,7,7,SUDANESE,,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-05,10,0.0,2,2,SUDANESE,NAIROBI,"Akasha, Ash Shamaliyah, Sudan",37093,21.0833,-1394
2025-11-05,180,-9.0,2,2,SUDAN,SUDAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,141,-6.5,2,2,THE INTERNATIONAL COMMUNITY,MERCENARIES,"Akasha, Ash Shamaliyah, Sudan",37093,21.0833,-1394
2025-11-05,112,-2.0,5,5,,BANK,Sudan,,16.0,SU
2025-11-05,12,-0.4,10,10,INTERNATIONAL CRIMINAL COURT,,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-05,112,-2.0,6,6,PROSECUTOR,,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,180,-9.0,1,1,PARAMILITARY,,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,80,5.0,1,1,CIVILIAN,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,51,3.4,2,2,UNITED NATIONS,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,1246,-4.0,2,2,IRAN,,"Omdurman, Al Khartum, Sudan",37069,15.6361,-16205
2025-11-05,50,3.5,1,1,COMMENTATOR,SUDANESE,Sudan,,16.0,SU
2025-11-05,1246,-4.0,8,8,SUNNI,IRAN,"Port Sudan, Al Ba?r al A?mar, Sudan",37095,19.6158,-4213
2025-11-05,172,-5.0,8,8,OMDURMAN,,"Omdurman, Al Khartum, Sudan",37069,15.6361,-16205
2025-11-05,172,-5.0,2,2,SUDAN,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,195,-10.0,2,2,SUDAN,,Sudan,,16.0,SU
2025-11-05,90,-2.0,1,1,SUDANESE,CHINA,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,180,-9.0,2,2,SUDANESE,CIVILIAN,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,841,7.0,6,6,SUDAN,GENERALS,"Port Sudan, Al Ba?r al A?mar, Sudan",37095,19.6158,-4213
2025-11-05,180,-9.0,3,3,SUDANESE,CIVILIAN,"Omdurman, Al Khartum, Sudan",37069,15.6361,-16205
2025-11-05,46,7.0,8,8,INTELLIGENCE,TEL AVIV,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,20,3.0,5,5,KORDOFAN,,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-05,192,-9.5,10,10,PARAMILITARY,DARFUR,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,90,-2.0,1,1,SUDAN,,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-05,90,-2.0,10,10,DEFENCE MINIST,MINISTRY,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,40,1.0,2,2,UNITED KINGDOM,LONDON,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,1124,-2.0,2,2,INTERNATIONAL CRIMINAL COURT,SUDANESE,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,50,3.5,2,2,DARFUR,EGYPT,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,54,6.0,6,6,DARFUR,NILE,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-10-29,80,5.0,8,8,,BARA,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-10-29,192,-9.5,8,8,,BARA,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-05,84,7.0,10,10,AFRICA,SUDANESE,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-05,256,-0.3,10,10,UNITED NATIONS,,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-05,138,-7.0,10,10,UNITED NATIONS,ANTONIO GUTERRES,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-05,111,-2.0,10,10,QATAR,SUDAN,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-05,173,-5.0,4,4,,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,111,-2.0,1,1,PARAMILITARY,SUDAN,"Northern State, Ash Shamaliyah, Sudan",37091,19.3,-2852
2025-11-05,22,3.2,2,2,INTERNATIONAL CRIMINAL COURT,,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,13,0.4,2,2,SUDAN,AL JAZEERA,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,51,3.4,3,3,,SUDANESE,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,70,7.0,10,10,MALAYSIA,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,162,-5.6,6,6,KORDOFAN,,"Kadugli, Janub Kurdufan, Sudan",37149,11.0167,-8137
2025-11-05,75,7.0,1,1,NORWAY,GERMANY,Sudan,,16.0,SU
2025-11-05,27,4.0,8,8,QATAR,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,871,9.0,10,10,DARFUR,CIVILIAN,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,80,5.0,4,4,,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,20,3.0,20,10,SUDAN,ARMY,"Wad Madani, Al Jazirah, Sudan",37032,14.4056,-17243
2025-11-05,75,7.0,10,10,DISPLACED PERSON,UNICEF,"Kadugli, Janub Kurdufan, Sudan",37149,11.0167,-8137
2025-11-05,110,-2.0,2,2,SUDAN,,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-05,46,7.0,1,1,AFRICA,CAIRO,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-05,60,6.0,10,10,,CIVILIAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,71,7.4,2,2,GOVERNMENT,,Sudan,,16.0,SU
2025-11-05,111,-2.0,3,3,SPOKESMAN,ADMINISTRATION,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-05,874,10.0,6,6,SUDAN,,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,60,6.0,2,2,SUDAN,SUDAN,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-05,11,-0.1,10,10,SUDAN,,Sudan,,16.0,SU
2025-10-29,10,0.0,6,6,ABDULLAH,FIGHTER,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-10-29,13,0.4,2,2,SUDAN,ABDULLAH,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,44,2.5,8,8,ENVOY,SUDAN,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-05,26,4.0,5,5,KHARTOUM,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,154,-7.2,7,7,KHARTOUM,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,162,-5.6,1,1,SUDAN,,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,130,-4.4,6,6,UNITED NATIONS,SUDAN,"Al-Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-05,42,1.9,2,2,,CHIBA,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,43,2.8,2,2,CHIBA,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-05,43,2.8,1,1,,CIVILIAN,"El Obeid, Shamal Kurdufan, Sudan",37087,13.1833,-2236
2025-11-05,42,1.9,1,1,CIVILIAN,,"El Obeid, Shamal Kurdufan, Sudan",37087,13.1833,-2236
2025-11-05,110,-2.0,1,1,PRESIDENT,SUDAN,Sudan,,16.0,SU
2025-11-05,190,-10.0,2,2,SUDAN,CIVILIAN,"El Obeid, Shamal Kurdufan, Sudan",37087,13.1833,-2236
2025-11-04,130,-4.4,2,2,,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,110,-2.0,1,1,PRESIDENT,SUDAN,Sudan,,16.0,SU
2025-11-04,10,0.0,2,2,SUDANESE,PARAMILITARY,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,10,0.0,2,2,SUDAN,AL JAZEERA,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,90,-2.0,2,2,SOUTH SUDAN,,Sudan,,16.0,SU
2025-11-04,10,0.0,8,8,SCHOOL,SUDAN,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,80,5.0,16,8,SUDAN,SUDANESE,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,20,3.0,10,10,SUDAN,ARMY,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-10-28,10,0.0,6,6,ABDULLAH,FIGHTER,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-10-28,13,0.4,2,2,SUDAN,ABDULLAH,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,18,3.4,3,3,,REBEL FORCE,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,171,-9.2,10,10,UNITED NATIONS,HOSPITAL,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,130,-4.4,10,10,INTERNATIONAL COMMITTEE OF THE RED CROSS,DARFUR,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,42,1.9,8,8,ARCHBISHOP,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,256,-0.3,4,4,SUDAN,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,233,3.4,2,2,SUDAN,REFUGEE,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,256,-0.3,8,8,SUDAN,ARCHBISHOP,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,43,2.8,8,8,SUDAN,ARCHBISHOP,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,190,-10.0,1,1,,THE UN,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,80,5.0,8,8,,SUDAN,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,202,-10.0,10,10,CIVILIAN,,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,10,0.0,2,2,CIVILIAN,SUDAN,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,40,1.0,2,2,CIVILIAN,SUDAN,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,181,-9.0,10,10,PARAMILITARY,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,20,3.0,10,10,SUDAN,ARMY,Sudan,,16.0,SU
2025-11-04,27,4.0,8,8,QATAR,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,871,9.0,10,10,DARFUR,CIVILIAN,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-10-28,51,3.4,8,8,RIYADH,SUDAN,"Fashir, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,203,-10.0,6,6,,MILITIA,"Geneina, Gharb Darfur, Sudan",37134,13.45,-1936
2025-11-04,1121,-2.0,1,1,INTERNATIONAL CRIMINAL COURT,UNITED NATIONS,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,10,0.0,10,10,LOCAL MEDIA,MILITARY,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,10,0.0,3,3,,CIVILIAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,190,-10.0,6,6,,CIVILIAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,192,-9.5,2,2,,DARFUR,"Kadugli, Janub Kurdufan, Sudan",37149,11.0167,-8137
2025-11-04,16,-2.0,1,1,GERMANY,GERMANY,Sudan,,16.0,SU
