objectid,adm0_name,adm0_iso3,adm0_m49,adm1_name,adm1_pcode,adm2_pcode,adm2_name,adm_name,adm_pcode,adm_level,round,coll_start_date,coll_end_date,coll_mid_date,surveys,tot_crop_producers,tot_ls_producers,tot_fish_producers,hh_agricactivity_1,hh_agricactivity_2,hh_agricactivity_3,hh_agricactivity_4,hh_agricactivity_888,hh_agricactivity_999,resp_isfishproducer_1,resp_iscropproducer_1,resp_islsproducer_1,ls_salesmain_1,ls_salesmain_2,ls_salesmain_3,ls_salesmain_4,ls_salesmain_5,ls_salesmain_6,ls_salesmain_7,ls_salesmain_8,ls_salesmain_9,ls_salesmain_10,ls_salesmain_11,ls_salesmain_888,ls_salesmain_999,ls_main_1,ls_main_2,ls_main_3,ls_main_4,ls_main_5,ls_main_6,ls_main_7,ls_main_8,ls_main_666,ls_main_888,ls_main_999,ls_num_increased_1,ls_num_decreased_1,ls_num_no_change_1,ls_num_dec_consumed_1,ls_num_dec_death_1,ls_num_dec_escape_stolen_1,ls_num_dec_poor_health_1,ls_num_dec_sales_distress_1,ls_num_dec_sales_good_price_1,ls_num_inc_dec_dk_1,ls_num_inc_dec_other_1,ls_num_inc_dec_ref_1,ls_num_inc_less_sales_1,ls_num_inc_more_acquired_1,ls_num_inc_more_birth_1,ls_num_inc_received_free_1,ls_feed_common_pasture_1,ls_feed_dk_1,ls_feed_free_dist_1,ls_feed_open_pasture_1,ls_feed_other_1,ls_feed_purchased_1,ls_feed_ref_1,ls_feed_self_produced_1,ls_proddif_0,ls_proddif_1,ls_proddif_888,ls_proddif_999,ls_proddif_access_credit_1,ls_proddif_access_labour_1,ls_proddif_access_market_1,ls_proddif_access_pasture_1,ls_proddif_access_water_1,ls_proddif_diseases_1,ls_proddif_dk_1,ls_proddif_feed_purchase_1,ls_proddif_other_1,ls_proddif_ref_1,ls_proddif_theft_1,ls_proddif_vet_input_1,ls_proddif_vet_serv_1,ls_salesdif_0,ls_salesdif_1,ls_salesdif_888,ls_salesdif_999,ls_salesdif_competition_1,ls_salesdif_damage_losses_1,ls_salesdif_dk_1,ls_salesdif_low_demand_1,ls_salesdif_low_price_1,ls_salesdif_marketing_cost_1,ls_salesdif_other_1,ls_salesdif_pay_delay_1,ls_salesdif_processing_1,ls_salesdif_ref_1,ls_salesdif_slaughterhouse_1,ls_salesprice_1,ls_salesprice_2,ls_salesprice_3,ls_salesprice_4,ls_salesprice_5,ls_salesprice_888,ls_salesprice_999,fish_main_coastal_1,fish_main_offshore_sea_1,fish_main_freshwater_1,fish_main_aquaculture_1,fish_main_dk_1,fish_main_ref_1,fish_change_1,fish_change_2,fish_change_3,fish_change_4,fish_change_5,fish_change_888,fish_change_999,fish_proddif_0,fish_proddif_1,fish_proddif_888,fish_proddif_999,fish_proddif_access_area_1,fish_proddif_damage_equip_1,fish_proddif_dk_1,fish_proddif_find_fish_1,fish_proddif_fuel_1,fish_proddif_infrastructure_1,fish_proddif_input_access_1,fish_proddif_labour_1,fish_proddif_other_1,fish_proddif_pests_1,fish_proddif_ref_1,fish_inputdif_bait_feed_1,fish_inputdif_dk_1,fish_inputdif_fingerling_1,fish_inputdif_fuel_1,fish_inputdif_gear_1,fish_inputdif_ice_1,fish_inputdif_labour_1,fish_inputdif_other_1,fish_inputdif_ref_1,fish_inputdif_repairs_1,fish_salesmain_1,fish_salesmain_2,fish_salesmain_3,fish_salesmain_4,fish_salesmain_666,fish_salesmain_888,fish_salesmain_999,fish_salesdif_0,fish_salesdif_1,fish_salesdif_888,fish_salesdif_999,fish_saledif_competition_1,fish_saledif_damage_losses_1,fish_saledif_dk_1,fish_saledif_low_demand_1,fish_saledif_low_prices_1,fish_saledif_marketing_cost_1,fish_saledif_other_1,fish_saledif_pay_delay_1,fish_saledif_processing_1,fish_saledif_ref_1,fish_salesprice_1,fish_salesprice_2,fish_salesprice_3,fish_salesprice_4,fish_salesprice_5,fish_salesprice_888,fish_salesprice_999,hh_age_median,hh_age_wmean,hh_age_stddev,hh_age_ci_low,hh_age_ci_high,hh_size_median,hh_size_wmean,hh_size_stddev,hh_size_ci_low,hh_size_ci_high,tot_income_median,tot_income_wmean,tot_income_stddev,tot_income_ci_low,tot_income_ci_high,ls_num_diff_median,ls_num_diff_wmean,ls_num_diff_stddev,ls_num_diff_ci_low,ls_num_diff_ci_high,ls_num_lastyr_median,ls_num_lastyr_wmean,ls_num_lastyr_stddev,ls_num_lastyr_ci_low,ls_num_lastyr_ci_high,ls_num_now_median,ls_num_now_wmean,ls_num_now_stddev,ls_num_now_ci_low,ls_num_now_ci_high
761,Somalia,SOM,706,Bay,SO24,,,Bay,SO24,1,5,12/11/2022 12:00:00 AM,12/20/2022 12:00:00 AM,12/15/2022 12:00:00 AM,162,114,13,0,61.2994,1.8519,6.173,30.6777,,,,67.4724,8.0249,26.9808,36.5096,,,,,18.2548,18.2548,,,,,,46.1538,30.7692,,,,,7.6923,7.6923,7.6923,,,30.7692,69.2307,,7.6923,30.7692,,61.5384,,,,7.6923,,,15.3846,15.3846,,,,,99.9999,,7.6923,,,23.0769,76.923,,,,10,10,70,40,50,,20,,,,20,10,45.2356,54.7644,,,,33.3333,,99.9999,33.3333,66.6666,,33.3333,,,,45.2356,,18.2548,18.2548,18.2548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.50779247236269,0.636916693413521,2.40771066948188,2.60787427524349,9,9.73836162429021,2.90690107627269,9.27729712267744,10.199426125903,,,0,,,-7,-12.1538461538462,27.0061440345814,-27.1341595491153,2.82646724142297,10,18.6153846153846,25.6393758597799,4.39321779487232,32.8375514358969,4,6.46153846153846,6.30380692092609,2.9648155255348,9.95826139754212
762,Somalia,SOM,706,Galgaduud,SO19,,,Galgaduud,SO19,1,5,12/11/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/28/2022 12:00:00 AM,158,15,117,0,6.1569,70.0424,2.5698,21.2303,,,,8.7267,72.6122,2.2244,84.4294,2.2244,,,2.2244,,6.6732,,2.2244,,,,,90.6246,2.6838,,,,,5.7952,,0.8946,,2.6559,94.6891,4.4738,7.2216,53.1799,7.2216,81.5554,18.4855,16.6801,,5.4162,,5.8477,10.8324,3.6108,0.9027,3.1396,2.2369,4.945,79.3185,2.2369,17.1116,,3.6108,21.8586,78.1396,,,6.8694,2.2898,6.8694,75.4628,65.706,34.844,,26.2824,1.1449,,1.1449,30.8117,40.5685,32.2049,65.5709,2.2244,,21.976,11.7988,,64.4556,67.848,42.3304,,33.924,23.7468,,,12.1853,5.5121,11.122,35.5904,35.5904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.51985941588095,0.660240113287022,2.41480764959485,2.62491118216705,8,9.03150966537391,3.15803793918231,8.52581888052622,9.53720045022159,,,0,,,-28.5,-42.1048455747619,43.1870617261652,-50.8299496336458,-33.3797415158781,50,72.9430063464668,52.0207364118781,62.7895982546292,83.0964144383045,25,27.0423819269468,18.7761068867272,23.4120723970226,30.6726914568709
763,Somalia,SOM,706,Gedo,SO26,,,Gedo,SO26,1,5,12/11/2022 12:00:00 AM,1/10/2023 12:00:00 AM,12/26/2022 12:00:00 AM,154,89,55,0,50.1283,27.1172,7.117,15.6408,,,,57.2453,34.2342,15.402,69.1961,,,5.134,,,,5.134,,,5.134,,13.2293,73.5399,1.8899,,,,1.8899,9.4495,,,,4.4532,91.0946,7.5596,5.6697,53.7375,5.6697,77.3197,12.2428,8.463,,,,1.8899,11.3394,5.6697,,3.7798,,5.5866,71.7331,3.6967,26.4586,,11.3394,28.3485,71.65,,,11.8116,5.1593,11.8116,85.5511,76.2611,39.4494,,29.0147,,,,39.4494,51.261,51.2931,48.7062,,,11.1111,,,66.6666,66.6666,33.3333,11.1111,33.3333,22.2222,,11.1111,,16.2354,10.8236,45.8813,27.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.62434463788812,0.749134827767578,2.50321671542872,2.74547256034752,10,9.64584296765932,3.04920574713272,9.14455663074503,10.1471293045736,,,0,,,-25,-37.6207902289591,43.1755471060824,-50.2163918520504,-25.0251886058678,40,59.8426447986423,50.8562507288938,45.6000457898413,74.0852438074432,10,17.8952805463564,17.9588493699272,12.8157508776431,22.9748102150697
764,Somalia,SOM,706,Hiraan,SO20,,,Hiraan,SO20,1,5,12/11/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/28/2022 12:00:00 AM,160,95,42,0,50.3425,18.546,7.4184,23.6984,,,,57.7609,25.9644,5.8824,82.3536,5.8824,,5.8824,,,,,,,,,14.286,80.954,,,,,,4.762,,,,7.8948,89.4744,7.143,,50.001,9.524,69.049,16.667,23.81,,2.381,,2.381,16.667,2.381,2.381,14.286,,4.762,71.43,4.762,11.905,,11.905,26.191,73.811,,,3.2258,,,67.7418,67.7418,41.9354,,32.258,3.2258,,9.6774,19.3548,25.8064,17.6472,82.3536,,,14.2858,14.2858,,28.5716,57.1432,42.8574,14.2858,35.7145,21.4287,,14.2858,13.3334,,,46.6669,40.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.49390040099715,0.651468297896242,2.39089421875989,2.59690658323441,10,9.63806939039405,3.16985571017786,9.13048624769475,10.1456525330933,,,0,,,-20,-32.8157894736842,37.3986278139877,-44.9495065783353,-20.6820723690331,42.5,55.9,45.5516514991583,41.4953030080436,70.3046969919564,20,19.7179487179487,17.0378894275502,14.2614571604111,25.1744402754864
765,Somalia,SOM,706,Lower Juba,SO28,,,Lower Juba,SO28,1,5,12/11/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/28/2022 12:00:00 AM,156,90,68,0,45.6173,31.91,11.4876,10.9882,,,,57.1049,43.3976,21.0528,78.948,,,,,,,,,,,,29.412,64.7064,,,,,,2.9412,2.9412,,,3.0304,93.9424,5.8824,13.2354,60.2946,5.8824,85.2948,19.1178,13.2354,1.4706,5.8824,,1.4706,1.4706,2.9412,1.4706,10.2942,2.9412,2.9412,86.7654,5.8824,7.353,,4.4118,22.059,77.9418,,,1.8868,3.7736,3.7736,88.6796,75.472,39.6228,,15.0944,1.8868,,,28.302,43.3964,31.5792,68.4216,,,15.3846,7.6923,,46.1538,46.1538,15.3846,7.6923,15.3846,15.3846,,7.6923,,5.2632,,57.8952,36.8424,,,,100,,,,,,,,100,,,,,100,,,50,,,100,,,50,50,,,,,,,,100,,,,,,100,,,,,,,,100,,,,,,,50,50,,,,,,,,100,,,,2,2.44902912004408,0.594379551958395,2.35385221972948,2.54420602035867,9,9.12034147839634,3.11741100715229,8.612958858623,9.62772409816969,,,0,,,-26,-35.469696969697,36.8195017020545,-44.5340316929409,-26.405362246453,40,52.1044776119403,41.4471470582137,41.9773277594282,62.2316274644524,14,17.3880597014925,17.561173968563,13.097181969525,21.67893743346
766,Somalia,SOM,706,Lower Shabelle,SO23,,,Lower Shabelle,SO23,1,5,12/11/2022 12:00:00 AM,12/25/2022 12:00:00 AM,12/18/2022 12:00:00 AM,156,119,20,0,66.2962,3.8652,9.0188,20.8152,,,,75.315,12.884,50,50,,,,,,,,,,,,40,60,,,,,,,,,,21.0528,78.948,,5,55,,65,15,10,,,,,15,15,5,,,,85,5,10,,15,15,85,,,11.7648,,5.8824,70.5888,52.9416,64.7064,,29.412,,,5.8824,47.0592,47.0592,50,50,,,,50,,,100,,50,,,,,,,,25,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.46873357146319,0.624622186978682,2.3687139738366,2.56875316908978,9,9.25276660429853,3.16225577566662,8.73112968334779,9.77440352524926,,,0,,,-10,-11.6842105263158,13.1076404998143,-17.6984084554686,-5.67001259716301,15,19.0526315789474,15.9444829362205,11.736801070948,26.3684620869467,5,8.5,8.65326560950108,4.63014197395889,12.3698580260411
767,Somalia,SOM,706,Middle Juba,SO27,,,Middle Juba,SO27,1,5,12/12/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/29/2022 12:00:00 AM,36,25,11,0,66.3888,27.662,2.7662,3.1844,,,,69.155,30.4282,33.3333,66.6666,,,,,,,,,,,,27.2727,72.7272,,,,,,,,,,,100,,9.0909,81.8181,9.0909,99.9999,,18.1818,,,,,18.1818,,,,,9.0909,72.7272,9.0909,,,18.1818,18.1818,81.8181,,,22.2222,33.3333,33.3333,88.8888,77.7777,44.4444,,11.1111,,,11.1111,22.2222,55.5555,,99.9999,,,33.3333,33.3333,,33.3333,66.6666,66.6666,,33.3333,33.3333,,33.3333,,,33.3333,66.6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.36796542685952,0.59715778859702,2.16891283066052,2.56701802305853,8,7.88214091110907,2.83299389151493,6.89581903916562,8.86846278305253,,,0,,,-24,-32.1,22.9543602978329,-46.6176121546586,-17.5823878453414,40,50,29.1231970832477,31.580872894193,68.419127105807,20,20.8181818181818,14.5717287504114,12.0310987614638,29.6052648748998
768,Somalia,SOM,706,Middle Shabelle,SO21,,,Middle Shabelle,SO21,1,5,12/11/2022 12:00:00 AM,1/2/2023 12:00:00 AM,12/22/2022 12:00:00 AM,161,112,48,0,54.5726,15.8574,13.4178,16.1483,,,,67.9904,29.2752,22.2224,66.6672,5.5556,,,,,,,,,5.5556,,22.9163,66.6656,6.2499,,,,,4.1666,,,,11.3635,81.8172,2.0833,20.833,41.666,10.4165,60.4157,22.9163,22.9163,,,,8.3332,14.5831,16.6664,8.3332,,2.0833,,89.5819,4.1666,4.1666,,6.2499,27.0829,72.9155,,,5.7142,5.7142,2.8571,74.2846,74.2846,42.8565,,25.7139,5.7142,,2.8571,22.8568,31.4281,29.412,70.5888,,,16.6666,8.3333,,41.6665,66.6664,24.9999,8.3333,24.9999,16.6666,,8.3333,,23.5296,17.6472,35.2944,23.5296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.39362129961446,0.602333339846121,2.29868026498296,2.48856233424595,9,9.19864355982265,3.2303556984625,8.68137266569411,9.71591445395119,,,0,,,-9,-15.3409090909091,21.6880022994076,-21.8800878254091,-8.80173035640909,30,37.1739130434783,37.0081131635878,26.2608158465959,48.0870102403606,10,19.2222222222222,19.0903240715469,13.530587244025,24.9138572004195
769,Somalia,SOM,706,Mudug,SO18,,,Mudug,SO18,1,5,12/11/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/28/2022 12:00:00 AM,162,20,120,0,4.5194,65.4202,7.1182,22.9411,,,,11.6376,72.5384,6.5252,72.3419,8.1565,,1.6313,,,6.5252,,,,4.8222,,,89.2935,1.7914,,0.8957,,,7.1261,0.8957,,,5.52,87.7942,6.2304,20.6011,44.1594,14.3312,79.4803,24.612,18.3026,,2.6871,,2.2195,4.4785,4.0109,2.6871,4.4785,0.4281,2.2195,79.0127,4.9066,14.6803,0.8957,4.4785,28.0368,71.9656,,,5.5733,3.7338,8.6026,81.3843,72.0224,31.6003,,18.669,,,6.8179,21.6435,27.2716,37.5552,62.4444,,,12.2908,13.7235,,35.6811,63.0074,36.9931,,30.071,12.2908,,10.9788,5.1417,11.9973,7.6749,58.0467,17.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.48053819315453,0.635992389066391,2.38060163068966,2.58047475561939,9,9.08251160606746,2.97657918783707,8.60890375510553,9.55611945702939,,,0,,,-20,-37.2434695816314,44.1124049358099,-46.2951440861424,-28.1917950771203,50,65.8299668731699,53.5808558604217,55.271009667495,76.3889240788447,19.5,22.3264687803195,17.5853530766215,18.9103878147429,25.7425497458962
770,Somalia,SOM,706,Nugaal,SO17,,,Nugaal,SO17,1,5,12/14/2022 12:00:00 AM,1/14/2023 12:00:00 AM,12/29/2022 12:00:00 AM,161,18,117,0,6.6162,68.28,4.2276,20.8744,,,,10.8438,72.5076,,91.636,6.273,,,,,,,,,2.091,,2.4081,84.4975,2.9154,,,,,9.2107,0.9718,,,3.0415,96.9573,,26.153,53.0638,13.5624,90.3283,24.6739,23.7449,,2.4081,,1.4363,8.2389,3.3799,1.9436,7.6888,0.4645,2.8726,84.033,2.4081,15.9705,,1.9436,21.2512,78.7523,,,7.8855,8.5838,7.3498,90.774,78.434,29.9349,,21.5137,0.5899,,1.8239,34.1726,34.7625,19.1274,80.8749,,,14.4658,16.9904,,40.7567,47.3004,67.1637,2.6407,31.5723,21.0095,,7.9221,2.1357,7.428,7.428,66.0189,16.9917,,,33.0059,89.3252,,,,,,,10.6746,66.9939,22.3313,,,,99.9998,,,55.3372,22.3313,,55.3372,22.3313,,55.3372,22.3313,,22.3313,,59.6451,,,,100.0001,,19.2901,,,100.0001,77.6685,,22.3313,,,,,66.9939,33.0059,,,,,,32.3415,100,32.3415,,32.3415,32.3415,,,22.3313,10.6746,44.6626,22.3313,,,2,2.51777037907431,0.647324869806816,2.41573768585189,2.61980307229674,10,9.54464747996599,3.48507190250129,8.98836944460341,10.1009255153286,,,0,,,-40,-62.2964818251292,55.2777798616678,-73.6994171441973,-50.8935465060611,65,87.7633860396693,64.7764923988569,74.6765583148948,100.850213764444,15,24.547093724007,23.4141713345531,20.0410343497216,29.0531530982924
771,Somalia,SOM,706,Sanaag,SO15,,,Sanaag,SO15,1,5,12/13/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/29/2022 12:00:00 AM,117,22,92,0,12.6219,71.3724,6.1026,9.9042,,,,18.7245,77.475,1.9072,74.2968,17.1648,,0.9116,,,1.9072,,1.9072,,1.9072,,2.2506,87.087,7.8771,,,,,2.7885,,,,8.1288,90.3873,2.2506,17.3679,56.2155,8.9529,85.4238,24.1692,24.7566,,5.6265,,2.2506,2.2506,7.8276,2.2506,3.9138,1.1253,1.1253,77.4972,2.2506,25.8819,,2.2506,16.83,83.1732,,,7.4117,3.3527,9.471,87.8258,83.7668,35.7651,,28.413,4.059,,3.9994,33.7654,44.5894,19.442,80.5562,,,16.8945,16.8945,,37.3562,62.6449,38.5099,4.827,33.789,22.8752,,7.2405,1.9442,9.721,1.9442,39.728,46.6608,,,,100,,,,,,,,,100,,,,100,,,,,,100,,,,,,,,,,,,,,,,,,100,,,,,,,100,,,,,,,,,,,,,,,,,,100,,,2,2.37652515294854,0.598461704114444,2.26586954471335,2.48718076118373,9,9.1924908246118,3.51833758887861,8.52758751828727,9.85739413093633,,,0,,,-32.5,-43.3803684237094,50.3380640700323,-55.4134672867115,-31.3472695607074,65,78.4334472117424,57.8693655891053,65.3286164843301,91.5382779391546,25,28.8775021505311,21.6002149040551,24.0170740613402,33.7379302397219
772,Somalia,SOM,706,Sool,SO14,,,Sool,SO14,1,5,12/13/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/29/2022 12:00:00 AM,108,20,90,0,8.527,73.186,9.521,8.768,,,,18.048,82.707,,84.2618,13.4898,,,,,,,,,2.2483,,1.1512,87.9403,4.6048,,,,,6.3063,,,,5.8255,90.2698,5.756,18.9695,63.7651,7.4575,83.3355,24.7255,22.9734,,6.9072,,1.1512,1.1512,4.0039,0.5503,2.3024,,2.3024,86.7891,1.1512,14.915,,2.8527,24.7255,75.2771,,,7.6465,6.1172,8.3775,89.2958,83.1786,32.779,,28.2584,4.5879,,2.2603,27.4601,33.5773,29.9,70.0994,,,9.8433,19.6866,,50.7849,63.9093,52.4976,9.8433,40.9416,19.6866,,6.5622,,2.3,2.3,47.0994,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.44329416986032,0.588159420005762,2.33010283670474,2.5564855030159,10,9.47916290339645,3.00047917673767,8.89352933390468,10.0647964728882,,,0,,,-40,-49.4109230096343,50.3062772972469,-60.6597485827942,-38.1620974364745,60,78.4498947637391,59.680763163926,65.1875029495333,91.7122865779449,25,28.0399868996788,20.2284444784896,23.6774083682642,32.4025654310934
773,Somalia,SOM,706,Togdheer,SO13,,,Togdheer,SO13,1,5,12/13/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/29/2022 12:00:00 AM,164,36,135,0,12.578,71.2278,10.0624,6.1373,,,,22.6404,81.2902,,90.5318,6.765,,,,,2.706,,,,,,1.5472,94.2092,2.3208,,,,,0.3698,1.5472,,,9.2332,90.7628,,17.355,67.2012,5.785,84.2544,29.6986,20.8192,,8.4756,,,4.2378,8.0718,2.6906,7.3322,,,90.711,0.7736,11.604,,3.868,28.5892,71.405,,,11.9174,5.417,17.8523,90.8152,88.6484,45.9731,,18.3702,3.2502,,10.2685,42.7229,54.6403,16.8827,83.1201,,,30.9282,26.0448,,55.2736,83.0178,33.2625,4.8834,51.2399,35.8116,,22.7892,2.706,5.412,5.3524,43.2364,43.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.30347774886142,0.525621347073685,2.22138948575997,2.38556601196288,9,9.30167709934775,3.30143889191886,8.77302378468448,9.83033041401103,,,0,,,-26.5,-47.3606042211736,51.0262182075602,-57.0036530584108,-37.7175553839365,60,79.4308582646854,59.9095006575723,68.4470684225839,90.4146481067868,24.5,27.4800744161552,20.7376617992377,23.6939126970367,31.2662361352738
774,Somalia,SOM,706,Woqooyi Galbeed,SO12,,,Woqooyi Galbeed,SO12,1,5,12/13/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/29/2022 12:00:00 AM,161,51,85,0,26.5397,48.2569,4.851,20.3566,,,,31.3907,53.1079,5.6372,66.1751,14.093,,,,,2.8186,,8.4558,,2.8186,,3.6645,87.203,3.6645,,,,,3.0269,2.443,,,5.6408,91.539,1.2215,4.886,70.1557,4.886,90.2836,17.101,14.0204,,19.4903,,1.8054,3.0269,4.886,5.4699,2.443,1.2215,1.2215,82.317,1.2215,12.7452,,9.772,21.2957,78.7062,,,9.312,6.208,6.208,92.2417,89.1377,51.216,,22.4699,19.3659,,6.208,27.936,40.2838,14.502,85.498,,,6.7848,30.5316,,50.886,83.0392,16.962,23.7468,40.7088,23.7468,,6.7848,,,,44.8924,55.1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.3894841302517,0.551350751174455,2.30257907735403,2.47638918314937,9,9.3165058650128,3.24200857701272,8.80389930015472,9.82911242987088,,,0,,,-35,-48.6924816071758,44.9607080982886,-59.216987316324,-38.1679758980277,70,77.8310311553846,54.1127961414871,65.5768958905137,90.0851664202554,20,24.3348218373217,20.7653700943957,19.6019547446116,29.0676889300318
780,Nigeria,NGA,566,Adamawa,NG002,,,Adamawa,NG002,1,4,2/11/2023 12:00:00 AM,2/28/2023 12:00:00 AM,2/19/2023 12:00:00 AM,283,210,129,1,52.9846,23.3754,22.7204,0.9139,,,0.3264,75.705,46.0958,31.0773,30.8818,9.9373,0.8107,,2.598,23.0744,,1.6214,,,,,30.5563,32.6546,11.5333,0.7081,,1.5611,22.2785,,0.7081,,,45.7443,54.2535,2.2692,4.5384,14.9453,4.8282,11.3836,13.3842,32.0586,,,,9.0768,13.052,41.2967,3.2883,9.951,,4.1201,60.8392,0.7081,56.0595,,20.4652,34.6388,65.3612,,,3.9153,2.3884,14.1086,16.9731,4.7768,35.4149,,52.5773,2.3884,,6.9434,22.8332,26.1156,46.764,53.2369,,,1.5227,10.0716,,36.3419,41.2218,47.4494,3.0454,30.6178,,,10.1172,5.196,58.6733,14.3038,20.8512,0.9766,,,,,,100,,,,,,100,,,,,100,,,100,,,100,100,,100,,,100,,,,,,,,,,,,100,,,,,,,,100,,,,100,,100,,100,,,,,,,,100,,,,3,2.75289996593861,0.522929018120056,2.69073015880834,2.81506977306888,7,7.53066107087459,2.5076227492553,7.2248761560001,7.83644598574908,200000,264999.886128286,196821.496679869,241475.217751907,288524.554504666,-2.5,-17.6394734660413,87.6721683326371,-33.1378696533754,-2.14107727870729,40,109.65750663382,225.72913037927,69.7538569331887,149.561156334451,42,91.8621295822473,198.057623261847,56.9861268011287,126.738132363366
781,Nigeria,NGA,566,Borno,NG008,,,Borno,NG008,1,4,2/11/2023 12:00:00 AM,3/1/2023 12:00:00 AM,2/20/2023 12:00:00 AM,291,164,99,1,41.6071,18.8626,14.6786,24.8495,,,0.306,56.2857,33.5412,23.9001,28.3937,18.4858,2.0926,1.2605,1.0463,24.8197,,,,,,,23.9476,30.2502,19.2272,0.9122,1.099,0.9122,23.6506,,,,,43.2022,54.5988,2.198,6.4072,22.5242,4.2092,9.5448,14.452,27.4644,,,,6.2204,19.9526,35.3168,4.0224,14.1058,,,61.572,,51.9942,,31.6736,41.1966,58.8024,,,3.4204,,4.9718,26.8574,17.83,53.5854,,47.3334,,,5.607,20.84,20.84,45.3734,54.6253,,,2.3076,12.669,,38.514,40.7068,57.3214,,19.1996,,,,16.5513,43.6778,14.3387,19.5254,5.9055,,,,,100,,,,,100,,,,,,,100,,,,,,,,,,,,100,,,,,,,,,,,,100,,,,,,,100,,,,,,,,,,,,,,,100,,,,,,3,2.70354591151642,0.569480101139392,2.63666386551635,2.77042795751649,6,6.60916780483957,2.47278063873055,6.30874635211231,6.90958925756682,190000,219411.324421607,165837.538005515,199934.693327332,238887.955515882,-3,-1.32892833875945,63.1873484487659,-14.0300632661535,11.3722065886346,40,70.6786725148056,75.7236214790714,55.4576518958373,85.8996931337739,45,69.3497441760461,86.6139325605755,51.9396886657082,86.759799686384
782,Nigeria,NGA,566,Katsina,NG021,,,Katsina,NG021,1,4,2/11/2023 12:00:00 AM,3/1/2023 12:00:00 AM,2/20/2023 12:00:00 AM,282,169,146,1,43.3538,35.1691,17.8241,3.6552,,,0.3241,61.1779,52.9932,35.0907,31.6285,11.1121,1.4002,,,20.7656,,,,,,,35.8163,31.0672,11.7939,1.2232,,,20.1022,,,,,36.7705,63.2323,1.3485,4.0455,27.1321,6.3815,15.5003,16.1969,25.1536,,,,7.73,15.5187,30.028,1.9601,13.5402,,2.0854,67.0237,,56.3864,,23.3188,34.2321,65.7707,,,4.1008,,2.2408,24.1668,21.7356,46.1778,,54.318,,,11.9714,27.1194,24.6604,42.433,57.5641,,,2.4324,13.9414,,25.6706,35.3562,69.253,,21.026,1.4652,,2.9304,7.3086,44.6173,14.1781,28.4192,5.4739,,,,,100,,,,,100,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,100,,,,,,,,,,,,,,,100,,,,,,3,2.77360441252642,0.506447107721502,2.71328743975315,2.83392138529969,7,7.45620282579619,2.30955078803325,7.16580239780553,7.74660325378684,184500,234025.164537012,174574.169202069,213159.560388902,254890.768685121,-6,-6.00432518666257,65.6737570346131,-16.87472279636,4.86607242303484,50,94.8261735106408,203.84172158573,61.0860516852019,128.56629533608,44.5,88.8218483239782,233.163966029061,50.2282740648716,127.415422583085
