objectid,adm0_name,adm0_iso3,adm0_m49,adm1_name,adm1_pcode,adm2_pcode,adm2_name,adm_name,adm_pcode,adm_level,round,coll_start_date,coll_end_date,coll_mid_date,surveys,tot_crop_producers,tot_ls_producers,tot_fish_producers,hh_agricactivity_1,hh_agricactivity_2,hh_agricactivity_3,hh_agricactivity_4,hh_agricactivity_888,hh_agricactivity_999,resp_isfishproducer_1,resp_iscropproducer_1,resp_islsproducer_1,crp_area_change_1,crp_area_change_2,crp_area_change_3,crp_area_change_4,crp_area_change_5,crp_area_change_888,crp_area_change_999,crp_harv_change_1,crp_harv_change_2,crp_harv_change_3,crp_harv_change_4,crp_harv_change_5,crp_harv_change_888,crp_harv_change_999,crp_main_1100,crp_main_1200,crp_main_1300,crp_main_1400,crp_main_1500,crp_main_1600,crp_main_1990,crp_main_2100,crp_main_2200,crp_main_2300,crp_main_2400,crp_main_2500,crp_main_2600,crp_main_2990,crp_main_3100,crp_main_3200,crp_main_3300,crp_main_3400,crp_main_3500,crp_main_3600,crp_main_3700,crp_main_3990,crp_main_4100,crp_main_4200,crp_main_4300,crp_main_4400,crp_main_4500,crp_main_4600,crp_main_4700,crp_main_4900,crp_main_4101,crp_main_4990,crp_main_5100,crp_main_5200,crp_main_5300,crp_main_5400,crp_main_5500,crp_main_5600,crp_main_5700,crp_main_5800,crp_main_5900,crp_main_5101,crp_main_5110,crp_main_5990,crp_main_6100,crp_main_6200,crp_main_6300,crp_main_6400,crp_main_6990,crp_main_7100,crp_main_7200,crp_main_7300,crp_main_7400,crp_main_7500,crp_main_7600,crp_main_7700,crp_main_7800,crp_main_7900,crp_main_7101,crp_main_7110,crp_main_7120,crp_main_7130,crp_main_7140,crp_main_7150,crp_main_7160,crp_main_7170,crp_main_7180,crp_main_7990,crp_main_8100,crp_main_8200,crp_main_8300,crp_main_8400,crp_main_8500,crp_main_8600,crp_main_8700,crp_main_8800,crp_main_8990,crp_main_9100,crp_main_9200,crp_main_9300,crp_main_9400,crp_main_9500,crp_main_9990,crp_main_10100,crp_main_10200,crp_main_10300,crp_main_10400,crp_main_10500,crp_main_10600,crp_main_10990,crp_main_777000,crp_main_888000,crp_main_999000,crp_irrig_source_1,crp_irrig_source_2,crp_irrig_source_3,crp_irrig_source_4,crp_irrig_source_5,crp_irrig_source_666,crp_irrig_source_888,crp_irrig_source_999,crp_irrig_system_1,crp_irrig_system_2,crp_irrig_system_3,crp_irrig_system_4,crp_irrig_system_5,crp_irrig_system_888,crp_irrig_system_999,crp_irrig_pay_0,crp_irrig_pay_1,crp_irrig_pay_888,crp_irrig_pay_999,crp_storage_1,crp_storage_2,crp_storage_3,crp_storage_4,crp_storage_5,crp_storage_6,crp_storage_888,crp_storage_999,crp_salesprice_1,crp_salesprice_2,crp_salesprice_3,crp_salesprice_4,crp_salesprice_5,crp_salesprice_888,crp_salesprice_999,crp_proddif_0,crp_proddif_1,crp_proddif_888,crp_proddif_999,crp_proddif_access_credit_1,crp_proddif_access_fertilize_1,crp_proddif_access_fuel_1,crp_proddif_access_labour_1,crp_proddif_access_machinery_1,crp_proddif_access_pesticide_1,crp_proddif_access_plot_1,crp_proddif_animal_grazing_1,crp_proddif_dk_1,crp_proddif_excess_water_1,crp_proddif_lack_irrigation_1,crp_proddif_other_1,crp_proddif_pest_outbreak_1,crp_proddif_plant_disease_1,crp_proddif_ref_1,crp_proddif_seed_quality_1,crp_proddif_seed_quantity_1,crp_proddif_soil_erosion_1,crp_salesdif_0,crp_salesdif_1,crp_salesdif_888,crp_salesdif_999,crp_saledif_competition_1,crp_saledif_damage_losses_1,crp_saledif_dk_1,crp_saledif_low_demand_1,crp_saledif_low_price_1,crp_saledif_marketing_cost_1,crp_saledif_other_1,crp_saledif_pay_delay_1,crp_saledif_processing_1,crp_saledif_ref_1,crp_seed_company_1,crp_seed_dk_1,crp_seed_gov_1,crp_seed_market_1,crp_seed_ngo_1,crp_seed_organized_community_1,crp_seed_other_1,crp_seed_ownprod_1,crp_seed_ref_1,crp_seed_relatives_friends_1,hh_age_median,hh_age_wmean,hh_age_stddev,hh_age_ci_low,hh_age_ci_high,hh_size_median,hh_size_wmean,hh_size_stddev,hh_size_ci_low,hh_size_ci_high,tot_income_median,tot_income_wmean,tot_income_stddev,tot_income_ci_low,tot_income_ci_high,crp_harv_lastyr_kg_median,crp_harv_lastyr_kg_wmean,crp_harv_lastyr_kg_stddev,crp_harv_lastyr_kg_ci_low,crp_harv_lastyr_kg_ci_high,crp_harv_vol_kg_median,crp_harv_vol_kg_wmean,crp_harv_vol_kg_stddev,crp_harv_vol_kg_ci_low,crp_harv_vol_kg_ci_high,crp_landsize_ha_median,crp_landsize_ha_wmean,crp_landsize_ha_stddev,crp_landsize_ha_ci_low,crp_landsize_ha_ci_high
760,Somalia,SOM,706,Bari,SO16,,,Bari,SO16,1,5,12/13/2022 12:00:00 AM,1/14/2023 12:00:00 AM,12/29/2022 12:00:00 AM,157,34,93,0,17.6787,53.2421,4.4122,24.6635,,,,22.0909,57.6543,6.7948,44.1662,11.8162,27.1792,10.0428,,,6.7948,32.2006,13.5896,27.1792,20.235,,,,,6.1664,,3.0832,,,,,,6.1664,3.0832,,,,,,,,,,,,,,,,,,,,,39.946,,,,,,3.0832,16.8898,,,,,,6.1664,,,,,,,,,,,3.0832,,,,,,,,,,,3.0832,,,,,,,,,,,,,,,,,,,,,,,9.2496,,,,15.2136,40.7688,22.0084,18.611,3.3974,,,,,,,,,,,,,,6.7948,42.3928,13.5896,10.1922,27.0298,,,,13.8562,13.8562,24.096,41.5686,6.6234,,,21.2854,78.7146,,,8.1651,22.8669,8.1651,8.3486,3.9908,24.8623,20.8715,8.1651,,4.1743,41.5595,,70.7796,54.0824,,24.8623,6.1697,4.1743,31.0241,68.9763,,,10.0442,24.8896,,20.0884,29.6908,69.8676,,20.0884,9.6024,,,,3.3974,71.196,23.7818,1.624,,20.3844,,,2,2.40488171198931,0.575615910548299,2.31300341024941,2.49676001372921,10,9.61870333769606,2.89778547321367,9.15015919705134,10.0872474783408,,,0,,,,,0,,,,,0,,,0.05,1.38003502813475,3.18573027228394,0.235686932675961,2.52438312359355
761,Somalia,SOM,706,Bay,SO24,,,Bay,SO24,1,5,12/11/2022 12:00:00 AM,12/20/2022 12:00:00 AM,12/15/2022 12:00:00 AM,162,114,13,0,61.2994,1.8519,6.173,30.6777,,,,67.4724,8.0249,12.8805,30.1811,11.4634,26.3037,19.176,,,18.175,34.4746,5.7106,18.175,23.4695,,,,,47.5345,18.2577,23.2292,,,,,,,,,,6.4043,,,,,,,,,,,,,,,,,,0.9149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9149,,,,,,,,,,,,,,,,,,2.7447,,,21.5948,,57.3001,8.916,0.9407,10.3064,0.9407,,,,,,,,,,,,,16.2996,27.6786,12.9227,18.2172,20.0926,4.794,,,18.3106,28.623,18.3106,18.4005,14.3115,2.0445,,37.9079,62.0923,,,4.4202,24.2787,10.3138,7.367,8.8404,11.7872,2.9468,5.8936,,10.3138,41.1904,5.8936,67.6468,58.8064,,19.1542,13.2606,2.9468,38.7556,61.2451,,,14.9485,26.7056,3.3382,26.7056,30.0438,68.3597,10.0146,36.7202,24.9631,,,,0.9407,53.0463,10.3477,4.7035,,47.4021,,6.0939,2,2.50779247236269,0.636916693413521,2.40771066948188,2.60787427524349,9,9.73836162429021,2.90690107627269,9.27729712267744,10.199426125903,,,0,,,,,0,,,,,0,,,2,5.05072242101015,8.90470874916199,3.25169958071769,6.84974526130261
762,Somalia,SOM,706,Galgaduud,SO19,,,Galgaduud,SO19,1,5,12/11/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/28/2022 12:00:00 AM,158,15,117,0,6.1569,70.0424,2.5698,21.2303,,,,8.7267,72.6122,8.364,29.0901,20.7261,41.82,,,,15.4368,38.2526,7.7184,30.8736,7.7184,,,7.7184,,23.1552,,7.7184,,,,,,,,,,53.6894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7184,7.7184,69.1262,,,7.7184,7.7184,,,,,,,,,,,,,7.7184,57.7183,23.1552,,11.4079,,,,,,33.0059,44.6626,,22.3313,,49.9999,49.9999,,,,38.2526,15.4368,15.4368,15.4368,15.4368,46.3104,30.8736,,,46.3104,,61.7472,46.3104,,46.3104,15.4368,,66.9939,22.3313,10.6746,,,,,,,100,,,,,,7.7184,,61.4078,15.4368,,,15.4368,,,2,2.51985941588095,0.660240113287022,2.41480764959485,2.62491118216705,8,9.03150966537391,3.15803793918231,8.52581888052622,9.53720045022159,,,0,,,,,0,,,,,0,,,1,4.68280877197941,9.2485382574637,-0.44735721423225,9.81297475819106
763,Somalia,SOM,706,Gedo,SO26,,,Gedo,SO26,1,5,12/11/2022 12:00:00 AM,1/10/2023 12:00:00 AM,12/26/2022 12:00:00 AM,154,89,55,0,50.1283,27.1172,7.117,15.6408,,,,57.2453,34.2342,15.2087,13.4281,14.0388,29.2475,28.0776,,,14.0388,21.6174,7.0194,36.2669,21.0582,,,,,16.953,4.5208,53.1194,,,,,,,,,,5.651,,,,,,,,,,,,,,,,,1.1302,3.3906,,2.2604,,,,,4.5208,,,,,,1.6705,,,,,,,,,,,1.1302,,,,,,,,,,,2.2604,,,,,,,,,,,,,,,,,,,,,,,3.3906,,,7.0194,2.3398,74.2629,5.8495,4.6796,5.8495,,,,,,,,,,,,,,7.1022,28.4088,18.9392,23.0561,18.9392,3.5511,,,13.1934,23.0401,10.9945,37.3813,13.1934,2.1989,,29.4628,70.5404,,,1.6393,19.6716,11.4751,6.5572,9.8358,22.9502,9.8358,16.393,,3.2786,45.9004,3.2786,50.8183,50.8183,,18.0323,11.4751,3.2786,53.8247,46.1769,,,28.5714,4.7619,,19.0476,61.9047,38.0952,9.5238,19.0476,4.7619,,1.1699,,,70.7532,5.8495,1.1699,,37.996,,2.3398,2,2.62434463788812,0.749134827767578,2.50321671542872,2.74547256034752,10,9.64584296765932,3.04920574713272,9.14455663074503,10.1471293045736,,,0,,,,,0,,,,,0,,,2,252.201152540759,2216.04147908318,-237.240532219873,741.642837301391
764,Somalia,SOM,706,Hiraan,SO20,,,Hiraan,SO20,1,5,12/11/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/28/2022 12:00:00 AM,160,95,42,0,50.3425,18.546,7.4184,23.6984,,,,57.7609,25.9644,14.1252,14.6879,8.2397,40.0214,22.9276,,,13.9608,19.1705,8.1438,35.4581,23.268,,,,,34.2798,5.529,40.866,,,,,,,,,,6.0576,,,,,,,,,,,,,,,,,,5.529,,1.1058,,,,,2.2116,,,,,,1.1058,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1058,,,,,,,,,,,,,,,,,,2.2116,,,5.654,3.3924,70.6003,12.4388,1.1308,6.7848,,,,,,,,,,,,,,7.4089,36.5984,12.5807,16.0118,21.68,5.7185,,,13.3392,16.1557,15.2448,38.112,15.2448,1.9056,,29.8566,70.1454,,,7.882,21.2468,11.0348,6.3056,12.6112,20.4932,3.9064,11.0348,,7.0592,50.4448,6.3056,60.6568,59.834,,18.094,14.1876,3.1528,34.3008,65.7013,,,14.502,23.2032,2.9004,34.8048,43.506,59.3944,11.6016,14.502,17.4024,,,,,71.7311,9.0464,1.1308,,27.6797,,2.2616,2,2.49390040099715,0.651468297896242,2.39089421875989,2.59690658323441,10,9.63806939039405,3.16985571017786,9.13048624769475,10.1456525330933,,,0,,,,,0,,,,,0,,,1.107041685,13.8537387566828,68.7226647208754,-0.967372280881353,28.674849794247
765,Somalia,SOM,706,Lower Juba,SO28,,,Lower Juba,SO28,1,5,12/11/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/28/2022 12:00:00 AM,156,90,68,0,45.6173,31.91,11.4876,10.9882,,,,57.1049,43.3976,8.0948,18.5024,10.4076,36.4012,26.5972,,,3.5097,22.2281,11.0883,32.7572,30.4174,,,,,6.7056,0.5342,54.7624,,,,,,1.1176,,,,10.0584,,,,,,,,,,,,,,,,,,4.4704,,2.2352,,,,,1.1176,,,,,,,,,,2.2352,,,,,,,,,,,,,,,,,,,,,,,13.4112,,,,,,,,,,,,,,,,,,3.3528,,,8.6476,1.1564,74.0096,6.9384,3.4692,5.782,,,,,,,,,,,,,,4.6256,37.0048,5.782,17.346,30.6192,4.6256,,,14.935,32.857,7.4018,35.844,8.961,,,25.9946,74.0033,,,7.636,30.544,18.3264,16.7992,22.908,38.18,12.2176,12.2176,,7.636,69.454,,67.1968,44.2888,,27.4896,21.3808,1.5272,35.844,62.727,1.4278,,9.5238,14.2857,,23.8095,47.619,61.9047,,28.5714,19.0476,,,,,79.188,1.1564,4.6256,1.1564,26.5972,,6.9384,2,2.44902912004408,0.594379551958395,2.35385221972948,2.54420602035867,9,9.12034147839634,3.11741100715229,8.612958858623,9.62772409816969,,,0,,,,,0,,,,,0,,,2,4.26290501592645,6.17220102124202,2.91602033095858,5.60978970089433
766,Somalia,SOM,706,Lower Shabelle,SO23,,,Lower Shabelle,SO23,1,5,12/11/2022 12:00:00 AM,12/25/2022 12:00:00 AM,12/18/2022 12:00:00 AM,156,119,20,0,66.2962,3.8652,9.0188,20.8152,,,,75.315,12.884,9.8296,20.9799,16.939,34.8504,17.4055,,,14.4256,19.3646,10.8192,34.6918,20.6972,,,,,18.5291,0.8627,58.1754,,,,,,,0.8627,,,9.4897,,,,,,,,,0.8627,,,,,,,,0.8627,,,,,,,,1.7254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9016,,,,,,,,,,,,,,,,,,1.7254,,,9.6182,5.2674,66.6817,8.779,0.8779,8.779,,,,,,,,,,,,,,8.4695,44.2135,10.7232,20.9799,11.1503,4.468,,,14.2956,27.0028,3.9361,41.2984,13.4665,,,25.4307,74.5667,,,5.785,30.082,12.727,11.57,13.884,19.669,13.884,13.884,,6.942,43.915,8.099,54.932,52.618,1.157,20.826,13.884,4.628,30.9389,69.0605,,,23,29.9,,23,42.4994,66.7,2.3,20.7,16.1,,,0.8779,,75.422,3.5116,0.8779,,40.3834,,7.9011,2,2.46873357146319,0.624622186978682,2.3687139738366,2.56875316908978,9,9.25276660429853,3.16225577566662,8.73112968334779,9.77440352524926,,,0,,,,,0,,,,,0,,,2,4.76533541195256,10.1831756553363,2.88246556721555,6.64820525668957
767,Somalia,SOM,706,Middle Juba,SO27,,,Middle Juba,SO27,1,5,12/12/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/29/2022 12:00:00 AM,36,25,11,0,66.3888,27.662,2.7662,3.1844,,,,69.155,30.4282,8.3334,25.0002,12.5001,33.3336,20.8335,,,8.6956,30.4346,4.3478,39.1302,17.3912,,,,,16,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,4,,,8.3334,,79.1673,4.1667,,8.3334,,,,,,,,,,,,,,12.5001,37.5003,8.3334,20.8335,16.6668,4.1667,,,15.3846,38.4615,7.6923,38.4615,,,,28,68,4,,5.8824,35.2944,17.6472,11.7648,23.5296,17.6472,29.412,17.6472,,17.6472,41.1768,5.8824,82.3536,64.7064,,17.6472,17.6472,5.8824,38.4615,61.5384,,,12.5,50,,50,25,37.5,,37.5,12.5,,,,,75.0006,,4.1667,,37.5003,,4.1667,2,2.36796542685952,0.59715778859702,2.16891283066052,2.56701802305853,8,7.88214091110907,2.83299389151493,6.89581903916562,8.86846278305253,,,0,,,,,0,,,,,0,,,3,6.00013943541667,11.8379183136328,1.16732952122522,10.8329493496081
768,Somalia,SOM,706,Middle Shabelle,SO21,,,Middle Shabelle,SO21,1,5,12/11/2022 12:00:00 AM,1/2/2023 12:00:00 AM,12/22/2022 12:00:00 AM,161,112,48,0,54.5726,15.8574,13.4178,16.1483,,,,67.9904,29.2752,11.3974,23.7484,13.701,38.3628,12.7876,,,6.0841,21.6016,8.4528,45.0816,18.784,,,0.897,,21.528,0.897,41.262,,,,,,,0.897,,0.897,15.249,,,,,,,,,1.794,,,,,,,,,0.897,,,,,,,0.897,,,,,,0.897,,,,,,,,,,,0.897,,,,,,,,,,,,,,,,11.1928,,,,,,,,,,,,,,,,,,1.794,,,6.3938,4.0902,73.9854,3.6536,2.7402,9.134,,,,,,,,,,,,,,9.174,34.8612,14.6784,17.4306,17.4306,6.4218,,,5.8824,29.412,13.7256,41.1768,7.8432,1.9608,,23.5352,76.4695,,,5.9185,29.5925,18.9392,8.2859,17.7555,21.3066,14.2044,10.6533,1.1837,18.9392,47.348,2.3674,58.5671,44.9806,,21.3066,15.3881,5.9185,35.2944,64.7064,,,15.1515,15.1515,3.0303,15.1515,39.3939,72.7272,6.0606,15.1515,21.2121,,,,,72.5952,10.0474,0.9134,1.8268,35.6226,,0.9134,2,2.39362129961446,0.602333339846121,2.29868026498296,2.48856233424595,9,9.19864355982265,3.2303556984625,8.68137266569411,9.71591445395119,,,0,,,,,0,,,,,0,,,2,3.60546287428357,10.1228245946886,1.63903159109489,5.57189415747225
769,Somalia,SOM,706,Mudug,SO18,,,Mudug,SO18,1,5,12/11/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/28/2022 12:00:00 AM,162,20,120,0,4.5194,65.4202,7.1182,22.9411,,,,11.6376,72.5384,2.7418,40.1513,,31.4213,25.6854,,,,11.2195,22.9436,45.8872,19.9495,,,,,8.2515,,11.1656,,,,,,,,,,13.8343,,,,,,,,,,,,,,,,,,47.3311,,,,,,,5.5828,,,,,,5.5828,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5828,,,,,,,,,,,,,,,,,,2.6687,,,,5.7359,60.1008,16.9554,5.7359,11.4718,,,,,,,,,,,,,,,57.359,2.7418,14.2136,25.6854,,,,,41.0238,11.7952,47.1808,,,,16.7484,83.2512,,,,43.4415,6.706,6.706,13.412,19.823,23.3235,19.823,,13.117,49.8525,,76.6765,53.648,,9.9115,16.6175,9.9115,29.2286,70.7712,,,16.6667,33.3334,,33.3334,16.6667,100.0002,16.6667,33.3334,16.6667,,,,,82.7921,11.4718,5.7359,,28.6795,,,2,2.48053819315453,0.635992389066391,2.38060163068966,2.58047475561939,9,9.08251160606746,2.97657918783707,8.60890375510553,9.55611945702939,,,0,,,,,0,,,,,0,,,1.607041685,11.6359533635653,31.4353399969375,-2.42235806222877,25.6942647893594
770,Somalia,SOM,706,Nugaal,SO17,,,Nugaal,SO17,1,5,12/14/2022 12:00:00 AM,1/14/2023 12:00:00 AM,12/29/2022 12:00:00 AM,161,18,117,0,6.6162,68.28,4.2276,20.8744,,,,10.8438,72.5076,17.2202,24.1694,6.6436,17.2202,34.746,,,13.8984,24.1694,,48.0332,13.8984,,,,,,,9.6037,,,,,,3.106,,,,6.4977,,,,,,,,6.4977,,,,,,,,,6.4977,29.0968,,,,,,6.4977,6.4977,,,,,,3.106,,,,3.106,,,,,,,,,6.4977,,,,,,,,,6.4977,,,,,,,,,,,,,,,,,,,,,,,6.4977,,,6.9492,6.9492,27.4912,31.1186,20.542,6.9492,,,,,,,,,,,,,,13.8984,37.7622,13.5928,13.8984,13.8984,6.9492,,,,,13.7438,57.5042,28.7521,,,16.1014,83.8987,,,7.7447,30.6381,7.7447,11.4467,7.7447,38.3828,38.3828,7.404,,3.702,42.4255,,77.1063,34.6808,,42.0848,30.6381,11.4467,,100.0001,,,28.7521,28.7521,,28.7521,71.248,71.248,28.7521,28.7521,28.7521,,,,10.271,82.7792,17.2202,,,6.9492,,,2,2.51777037907431,0.647324869806816,2.41573768585189,2.61980307229674,10,9.54464747996599,3.48507190250129,8.98836944460341,10.1009255153286,,,0,,,,,0,,,,,0,,,0.01,7.51456466198397,27.3245137330024,-6.14769220451721,21.1768215284852
771,Somalia,SOM,706,Sanaag,SO15,,,Sanaag,SO15,1,5,12/13/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/29/2022 12:00:00 AM,117,22,92,0,12.6219,71.3724,6.1026,9.9042,,,,18.7245,77.475,,39.0664,21.8675,14.6499,24.4165,,,,35.938,7.5881,41.072,15.402,,,,,4.6559,9.3118,13.9677,,4.6559,,,,,,,,2.2256,,,,,,,,,,,,,,,,,,9.3118,4.6559,,,,,4.6559,32.5913,,,,,,,,,,,,,,,,,9.3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6559,,,,26.7508,29.2998,34.1831,,9.7666,,,,,,,,,,,,,,4.8833,41.4007,14.6499,14.6499,24.4165,,,,7.6923,15.3846,,69.2307,7.6923,,,20.8492,79.1503,,,5.8824,29.412,,5.8824,5.8824,35.2944,23.5296,17.6472,,5.8824,35.2944,,76.4712,64.7064,,29.412,35.2944,,23.0769,76.923,,,30,40,,50,40,80,,40,20,,,,,80.4671,9.7666,,,46.284,,4.8833,2,2.37652515294854,0.598461704114444,2.26586954471335,2.48718076118373,9,9.1924908246118,3.51833758887861,8.52758751828727,9.85739413093633,,,0,,,,,0,,,,,0,,,0.025,1.88302954841198,3.95705630961416,-0.0364247023004964,3.80248379912445
772,Somalia,SOM,706,Sool,SO14,,,Sool,SO14,1,5,12/13/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/29/2022 12:00:00 AM,108,20,90,0,8.527,73.186,9.521,8.768,,,,18.048,82.707,2.8191,23.5904,8.7167,23.5904,41.2832,,,2.8191,11.7952,14.6143,35.3856,35.3856,,,,,5.2754,10.5508,13.0725,,,,,,5.2754,,,,,,,,,,,,,,,,,,,,,,13.0725,,5.2754,,,,,15.8262,,,,,,5.2754,,,,5.2754,,,,,,,10.5508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5508,,,14.6143,14.6143,29.488,17.6928,17.6928,5.8976,,,,,,,,,,,,,,5.8976,35.3856,2.8191,23.5904,26.4095,5.8976,,,,22.3313,10.6746,44.6626,22.3313,,,10.5508,89.4498,,,11.7952,26.4095,20.5119,14.6143,20.5119,26.4095,2.8191,14.6143,,,58.976,,58.7166,41.0238,,32.3071,20.5119,5.8976,,99.9998,,,,10.6746,,10.6746,77.6685,77.6685,,10.6746,33.0059,,,,5.8976,76.6688,5.8976,,,17.4334,,5.8976,2,2.44329416986032,0.588159420005762,2.33010283670474,2.5564855030159,10,9.47916290339645,3.00047917673767,8.89352933390468,10.0647964728882,,,0,,,,,0,,,,,0,,,1,13.5477375839287,44.9352756158923,-8.24907273143197,35.3445478992894
773,Somalia,SOM,706,Togdheer,SO13,,,Togdheer,SO13,1,5,12/13/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/29/2022 12:00:00 AM,164,36,135,0,12.578,71.2278,10.0624,6.1373,,,,22.6404,81.2902,9.0909,21.2121,12.1212,33.3333,24.2424,,,,18.1818,18.1818,33.3333,30.303,,,,,5.5556,16.6668,13.889,,2.7778,,,,,2.7778,,,11.1112,,,,,,,,,2.7778,,,,,,,,2.7778,22.2224,,,,,,,2.7778,,,,,,,,,,,,,,,,,8.3334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3334,,,9.0909,3.0303,51.5151,9.0909,9.0909,18.1818,,,,,,,,,,,,,,6.0606,30.303,18.1818,15.1515,27.2727,3.0303,,,,8.3333,24.9999,41.6665,24.9999,,,16.6668,83.334,,,6.6666,29.9997,16.6665,26.6664,23.3331,36.6663,26.6664,26.6664,,3.3333,43.3329,6.6666,73.3326,63.3327,,43.3329,19.9998,3.3333,24.9999,74.9997,,,33.3333,44.4444,,22.2222,66.6666,66.6666,,22.2222,11.1111,,,,,75.7575,9.0909,,,45.4545,,6.0606,2,2.30347774886142,0.525621347073685,2.22138948575997,2.38556601196288,9,9.30167709934775,3.30143889191886,8.77302378468448,9.83033041401103,,,0,,,,,0,,,,,0,,,1.80938891,6.5275187425,11.3179774712077,2.24972535206466,10.8053121329353
774,Somalia,SOM,706,Woqooyi Galbeed,SO12,,,Woqooyi Galbeed,SO12,1,5,12/13/2022 12:00:00 AM,1/15/2023 12:00:00 AM,12/29/2022 12:00:00 AM,161,51,85,0,26.5397,48.2569,4.851,20.3566,,,,31.3907,53.1079,2.2031,6.6093,10.9186,37.4527,42.8151,,,6.7584,10.088,5.5824,38.2976,39.2752,,,2.0665,,12.3081,32.9731,14.4655,,2.0665,,,,,,,,,,,,,,,,,,,,,,,,,,24.798,0.9878,,,,,,2.0665,,,,,,,,,,,,,,,,,2.0665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1995,,,11.0155,4.4062,50.4775,20.881,4.4062,8.8124,,,,,,,,,,,,,,,25.1903,15.4217,36.3027,20.881,2.2031,,,12.9216,16.0099,,45.2256,25.8432,,,18.5985,79.333,2.0665,,2.6048,19.3641,7.6998,10.3046,7.6998,19.3641,20.6092,12.7948,,6.4547,64.8908,7.8144,63.5311,48.0169,,11.5497,14.1545,5.095,45.2256,54.7747,,,23.5904,29.2286,,52.819,58.976,64.6142,11.7952,29.2286,,,1.0531,,,69.1554,16.4748,,,39.462,,,2,2.3894841302517,0.551350751174455,2.30257907735403,2.47638918314937,9,9.3165058650128,3.24200857701272,8.80389930015472,9.82911242987088,,,0,,,,,0,,,,,0,,,0.02,3.59495964085326,8.8008532935917,0.846034907473372,6.34388437423315
780,Nigeria,NGA,566,Adamawa,NG002,,,Adamawa,NG002,1,4,2/11/2023 12:00:00 AM,2/28/2023 12:00:00 AM,2/19/2023 12:00:00 AM,283,210,129,1,52.9846,23.3754,22.7204,0.9139,,,0.3264,75.705,46.0958,0.9656,29.1534,29.4112,33.7626,6.7089,,,3.3348,41.4002,11.5107,37.5616,6.1944,,,20.2254,,7.2374,2.0776,29.278,,,2.7632,2.2438,4.7654,1.3816,1.4699,0.4311,,11.341,,,0.8622,,,,0.9505,0.9505,,,,,,,,,0.5194,3.7395,0.9505,,,,0.4311,,2.2438,,,,,,,,,,,,0.5194,,,,,1.2933,,,,,,,,,,,,,1.4699,,,,0.4311,,,,,,,0.8622,,,,,,,,,1.5582,,,,7.9302,4.828,59.7394,20.3069,7.1972,,,,,,,,,,,,,,,17.1382,74.313,5.8198,2.2927,0.438,,,,4.8604,51.625,7.689,30.5666,5.2514,,,24.144,75.852,,,6.6013,40.5501,9.4734,11.8594,3.643,6.3818,5.4776,16.0094,,0.5684,33.9879,0.5854,18.1249,34.5041,,12.0136,12.2122,0.5684,30.3964,69.596,,,2.4606,25.1558,,35.027,37.0406,70.587,0.7012,28.2402,7.5458,,3.8755,,0.876,59.2814,2.3692,10.3659,,57.5525,,8.7931,3,2.75289996593861,0.522929018120056,2.69073015880834,2.81506977306888,7,7.53066107087459,2.5076227492553,7.2248761560001,7.83644598574908,200000,264999.886128286,196821.496679869,241475.217751907,288524.554504666,1622.5,2155.46154167857,1873.34114453677,1784.48471539453,2526.43836796261,,,0,,,2,18.8357466032659,159.532502196682,-3.18183046906192,40.8533236755937
